id,created at,text,screen_names,followers_count,friends_count,name,lat,lon,place name,place type
1125499320629854210,Mon May 06 20:35:23 +0000 2019,RT @Memescomunistas: Extremadamente igualitario https://t.co/jNfPzfyeka,OjcarQuezo,702,464,Odahviing,,,,
1125499393807769601,Mon May 06 20:35:40 +0000 2019,"Wanted to upgrade my phone in 3  months , s10+ or note 10 when it comes out but I still noticed slow speeds on the… https://t.co/cttWZ6n3t8",TechGuys_Gamers,25,90,Mario Perez,,,,
1125499542647001094,Mon May 06 20:36:16 +0000 2019,"RT @TJ_Cobain: Flash Sale £35 With S10 :)

Site - https://t.co/3S4PUgEfwH

Vouches - #TJLegit

250RTS = x1 IKONIK + Emote Winner https://t.…",_chrislol,15,129,Syko,,,,
1125499554173005824,Mon May 06 20:36:19 +0000 2019,"@dbrand soooooo 😕 silly me gone and bought an s10 with no good way to protect it without a Grip, shipping May but when in May?",ethaniveson,67,58,Ethan Iveson,,,,
1125499563798872065,Mon May 06 20:36:21 +0000 2019,"every time i see a gay scene from skam i just want that for ian and mickey,,, s10 please pull through",ianvaleskas,2071,135,ً,,,,
1125499569738014721,Mon May 06 20:36:22 +0000 2019,"@LuisDelmasquio o s10 de quem tiver, pq ta 500x melhor. celular nao se resume a camera. quer uma camera profissional compra uma canon",dede_luiz0,89,219,André Luiz,,,,
1125499611630555136,Mon May 06 20:36:32 +0000 2019,RT @wccftechdotcom: OnePlus 7 Pro Will Beat Samsung’s Galaxy S10 In A Critical Segment https://t.co/Ywdf6toTiR https://t.co/diqE0RA6ev,wccftechdotcom,47131,148,Wccftech,,,,
1125499810025484291,Mon May 06 20:37:20 +0000 2019,"RT @GezindabaZA: I’m leaving iPhone and I’m getting myself a @SamsungMobileSA S10 tomorrow.

By this time tomorrow my Twitter will be for A…",MinenhleKunene_,23239,19794,Minenhle Kunene,,,,
1125499850840248322,Mon May 06 20:37:29 +0000 2019,RT @Memescomunistas: Extremadamente igualitario https://t.co/jNfPzfyeka,whateverusay___,236,572,augusto pérez,,,,
1125499989893963777,Mon May 06 20:38:03 +0000 2019,"Kalahkan Galaxy S10+, Duo OnePlus 7 Punya Refresh Rate 90Hz https://t.co/2N1Rn5z3JE https://t.co/zUvKNudKJN",Hardian_SH,457,604,HardianSyah,,,,
1125500007786975236,Mon May 06 20:38:07 +0000 2019,"RT @GezindabaZA: I’m leaving iPhone and I’m getting myself a @SamsungMobileSA S10 tomorrow.

By this time tomorrow my Twitter will be for A…",kamogelo1403,8747,8072,💕Ke Kamo💕,,,,
1125500091601547264,Mon May 06 20:38:27 +0000 2019,"@bluenoodles123 Hey Kristy - if you are suffering from the roaming/missing LTE issue with the S10 line, please chec… https://t.co/irQQXp8L84",sprintcare,140350,30795,Sprint Care,,,,
1125500128100532226,Mon May 06 20:38:35 +0000 2019,"Jaja claro, porqué un trabajador del mercadona hipotecado con coche casa, luz agua y todas las mierdas puede ahorra… https://t.co/tjp5wiKVPP",ThesenyorP,226,250,P,,,,
1125500282215907328,Mon May 06 20:39:12 +0000 2019,RT @iannnnn: ใครใช้ S10 ก็ให้เลือกปลดล็อกหน้าจอด้วยวิธีอื่นเด้อ ปลดด้วยหน้าอันตราย https://t.co/Q6tHYPsh4W,jmning__,1072,460,𝒍𝒐𝒗𝒆 𝒕𝒐𝒏𝒚 #3000 ❤️,,,,
1125500387299979266,Mon May 06 20:39:37 +0000 2019,Lifelong iPhone User Switches To The Galaxy S10 https://t.co/QnVA14Ip4f via @YouTube,tabachoi93,89,256,Nielsen,,,,
1125500475376324609,Mon May 06 20:39:58 +0000 2019,@SosoTV19 @ArtAmi_SoMafia Alors théoriquement oui si côté logiciel tu l'identifies comme un s10 et tu ouvres tous l… https://t.co/m1RiQegmOX,Ghalacik,160,249,RKD Ghalacik,,,,
1125500492572975109,Mon May 06 20:40:02 +0000 2019,The best Samsung Galaxy Note 9 Screen protectors #whitestonedome #screenprotector #screen #cracked #Galaxy #S10… https://t.co/xEQMb0Qp0s,domeglass1,96,2200,WhitestoneDomeGlass,,,,
1125500515843039232,Mon May 06 20:40:08 +0000 2019,RT @AndroidAuth: When iPhone owners realize that the Samsung Galaxy S10 still has a headphone jack https://t.co/gxIqyLAfCx https://t.co/1uF…,EvelynAldridg16,5,174,Evelyn Aldridge,,,,
1125500585120342021,Mon May 06 20:40:24 +0000 2019,Samsung Galaxy S10 Plus now with £110 OFF at Amazon https://t.co/Dmhea8jHkR https://t.co/NeqpKNAz7c,UK_Tech_Today,4860,3501,Tech UK,,,,
1125500774702899200,Mon May 06 20:41:10 +0000 2019,RT @Memescomunistas: Extremadamente igualitario https://t.co/jNfPzfyeka,ezerezean,624,693,Ainhoa 🔻,,,,
1125500925307641856,Mon May 06 20:41:46 +0000 2019,"RT @litGaws: Rules to get a Free IPhone Xs or Samsung S10:

-Have the money on Paypal ready
(America 20$ / Europe 15$ / Afrika and Asia 20$…",Tercyuduk2,5,20,Tercyuduk,,,,
1125500941912936449,Mon May 06 20:41:50 +0000 2019,La marca china pasó a Apple y está en el segundo lugar a nivel global. Samsung se mantiene líder y respira tranquil… https://t.co/0sznsP1xPA,Jhonney2020,1091,1148,Jhon Ney,,,,
1125501104660389889,Mon May 06 20:42:28 +0000 2019,RT @CristianSamXXX: Bienvenido a mi nueva aventura Samsung Galaxy S10+... Preventa en Argentina https://t.co/i4JA2P29dx,porn_actors,6578,1724,Models Porn actors,,,,
1125501122079227905,Mon May 06 20:42:32 +0000 2019,WIN THESE 15 Samsung Galaxy S10+(GIVEAWAY)! https://t.co/Trd3vEHu8T via @YouTube,EmileRouillard,2,43,Emile Rouillard,,,,
1125501357539102721,Mon May 06 20:43:29 +0000 2019,"RT @UniverseIce: I experienced the Galaxy S10 5G, a bigger screen, a bigger battery, and heavier. https://t.co/LvEJNBnmGV",davidosawe16,8,23,David Joseph-Osawe,,,,
1125501369568432130,Mon May 06 20:43:31 +0000 2019,https://t.co/7y6D0fNBis,TomDePaol,102,209,Tom DePaolantonio,,,,
1125501479496888320,Mon May 06 20:43:58 +0000 2019,RT @allforcrypto1: Invest in the AFCT/Allforcrypto IEO on May the 15 for your chance to win a Samsung Galwaxy S10 .For terms and conditions…,baddieju,11864,773,Jean Esterhuizen 🇿🇦,,,,
1125501500975792128,Mon May 06 20:44:03 +0000 2019,@replyall @verge My Sony WH1000xM3 headphones don't support multi-point bluetooth connections. but then the other d… https://t.co/E2on90ws11,CrikaRika,2434,1030,Christian Rika ⚡,,,,
1125501631959851008,Mon May 06 20:44:34 +0000 2019,Comprei o samsung s10 quem quer a skin?,cardoso06684007,0,0,cardoso,,,,
1125501657733914624,Mon May 06 20:44:40 +0000 2019,VOCE PODE GANHAR UM SAMSUNG GALAXY S10 PLUS https://t.co/gF8zsD00Dg,Dm15,64,213,Diego Melo,,,,
1125501693842427905,Mon May 06 20:44:49 +0000 2019,"RT @litGaws: 🔥GIVEAWAY🤩

📱IPhone XS Max
📱Samsung S10+
📱Huawei P30 Pro

Rules:
💥Retweet
💥Like
💥Activate my Notifications(Proof)

🏁Ends in 2…",dofalasol,9,37,Lily!,,,,
1125501724570132482,Mon May 06 20:44:56 +0000 2019,@mims_words Very similar to this. '84 S10 Blazer. Still miss it... https://t.co/vOgKlwfCIq,ParkerMcCoy7,5029,5009,Parker McCoy,,,,
1125501752042774528,Mon May 06 20:45:03 +0000 2019,@OneTechStop: Galaxy Note 10 can fast charge more than 25W: The Galaxy S10 5G model will have the 25W… https://t.co/HJUGLuj7WS,1020Photography,1556,277,Kevin Everett,,,,
1125501779666395137,Mon May 06 20:45:09 +0000 2019,【販売中】 Samsung Galaxy S10+ G975F Dual SIM (128GB/8GB) / Prism Green https://t.co/yRvCNq3SP6,nokiadou_jp,887,836,野木亜堂本店,,,,
1125502049058160640,Mon May 06 20:46:13 +0000 2019,keiynan parece um pai de 60 anos que nunca mexeu no celular s10 que acabou de ganhar E CONTINUA LINDO CARALHO EU TÔ… https://t.co/NR7SPa2RHU,matthxzz,77,183,mate-os com dracarys,,,,
1125502171859050497,Mon May 06 20:46:43 +0000 2019,@DavKarimz @JazzCultureT @TheRedKillerX1 @UniverseIce It's also used for face unlock. It's face unlock is more secure than S10.,OXIR16,1,5,OXIR,,,,
1125502279585607680,Mon May 06 20:47:08 +0000 2019,"No me gustan los teléfonos grandes ni las pantallas curvas, pero ya alv. Me voy a quedar con el s10. De todas forma… https://t.co/NtO71RLHEi",Hector_MtzM,90,31,Fetishman,,,,
1125502451682041858,Mon May 06 20:47:49 +0000 2019,RT @EbbyNoona: I got Galaxy S10+ and was happy bc I wanted to take videos at the concert HOWEVER!! It was shitty or maybe I'm still not use…,linaleeyunho,115,90,#BTSx 방울Bangwool,,,,
1125502539930198018,Mon May 06 20:48:11 +0000 2019,El samsung s10 hoy sale 45mil mañana sale 20mil,facuhetmann,64,69,Facu,,,,
1125502990574481408,Mon May 06 20:49:58 +0000 2019,RT @iannnnn: ใครใช้ S10 ก็ให้เลือกปลดล็อกหน้าจอด้วยวิธีอื่นเด้อ ปลดด้วยหน้าอันตราย https://t.co/Q6tHYPsh4W,tHX5_,952,1737,-♡fluffy piggy🥓,,,,
1125503002188701697,Mon May 06 20:50:01 +0000 2019,VOCE PODE GANHAR UM SAMSUNG GALAXY S10 PLUS https://t.co/0izSJzy2N2,GumPromo,173,181,GumPro,,,,
1125503005422440450,Mon May 06 20:50:01 +0000 2019,"RT @GezindabaZA: I’m leaving iPhone and I’m getting myself a @SamsungMobileSA S10 tomorrow.

By this time tomorrow my Twitter will be for A…",Mo_G_Monwabisi,12968,12729,👑Mo⭐G🇿🇦🌍🇿🇦,,,,
1125503016013041668,Mon May 06 20:50:04 +0000 2019,"O s10 é mttttt boom juro, que camera maravilhosaaa! Melhor coisa q mnh mae comprou pra mim.",Tamy_Ccosta,81,268,Covey,,,,
1125503186293411841,Mon May 06 20:50:45 +0000 2019,"@ClaroBrasil Não quero usar meu aparelho como troca, eu tenho plano pós pago e sei que tem desconto para adquirir um novo S10+, entendeu?",RafaelMAlves85,96,238,Rafael Alves,,,"Palmas, Brasil",city
1125503238600478720,Mon May 06 20:50:57 +0000 2019,twd s10 filming... pouring one out for the michonne/rosita scenes we won’t be getting &lt;3,rrositaespinosa,2259,177,paul rudd’s manager,,,,
1125503271395889152,Mon May 06 20:51:05 +0000 2019,"Xiaomi Mi 9 en lugar del Galaxy s10. Pero el Mi 9 no tiene el... ""Aux Input Jack."" Literalmente sólo por eso compré el S10 😂",Hector_MtzM,90,31,Fetishman,,,,
1125503282024042496,Mon May 06 20:51:07 +0000 2019,RT @iannnnn: ใครใช้ S10 ก็ให้เลือกปลดล็อกหน้าจอด้วยวิธีอื่นเด้อ ปลดด้วยหน้าอันตราย https://t.co/Q6tHYPsh4W,2001pat,381,119,ㄱㅈㅎ ᵇᵉᵗ ᵇᵉᵗ,,,,
1125503308720943104,Mon May 06 20:51:14 +0000 2019,@deoncappin @XaGo76 @Miracle_Mods_ No only on the s10 phone,awesomefander,77,267,Fander X8,,,,
1125503457367068674,Mon May 06 20:51:49 +0000 2019,"RT @TJ_Cobain: Flash Sale £35 With S10 :)

Site - https://t.co/3S4PUgEfwH

Vouches - #TJLegit

250RTS = x1 IKONIK + Emote Winner https://t.…",terrymxz5OUO,19,181,TerryMax,,,,
1125503517387644929,Mon May 06 20:52:04 +0000 2019,@Tornicusprime ah it's just cause it says Twitter for iPhone but the screenshot is from a Galaxy S10,Seiki_rin,3297,339,Seikirin,,,,
1125503663496146945,Mon May 06 20:52:38 +0000 2019,"AAAAAAAAA ❤
Agora eu quero um S10 mano, essa marca é muito acessível 
Alô, @BancoCentralBR? Me patrocina pra eu com… https://t.co/zdRFObNAoS",IrmaDoMedina,171,161,MEDINA 🥋,,,,
1125503691069566977,Mon May 06 20:52:45 +0000 2019,#nowwatching #NCISLA S10:E19,Cosmo363,59,383,Tracey ❤️💛💚💙💜,,,,
1125503806639419392,Mon May 06 20:53:13 +0000 2019,Unlocked Samsung S10+ 128gb available. RT as my customer could be on your TL 😘 https://t.co/vgTUch9dbD,Udedibia,4947,2301,Ify,,,,
1125503816416354304,Mon May 06 20:53:15 +0000 2019,@LucasSi34353613 É uma roupa do Jogo Fortnite que só pode ser desbloqueada pela pessoa quê tem o S10,Gustavo04483432,0,6,Gustavo,,,,
1125503900453355522,Mon May 06 20:53:35 +0000 2019,@vainglory at 0:30 pog,jasvin111,231,118,Jasvin,,,,
1125503906103070722,Mon May 06 20:53:36 +0000 2019,"RT @UniverseIce: I experienced the Galaxy S10 5G, a bigger screen, a bigger battery, and heavier. https://t.co/LvEJNBnmGV",BIG_MONSTAH,69,320,Ivan,,,,
1125503913883521024,Mon May 06 20:53:38 +0000 2019,RT @Memescomunistas: Extremadamente igualitario https://t.co/jNfPzfyeka,Apitxat,441,295,𝔸𝕚𝕞𝕒𝕣𝕖,,,,
1125503933797912577,Mon May 06 20:53:43 +0000 2019,RT @iannnnn: ใครใช้ S10 ก็ให้เลือกปลดล็อกหน้าจอด้วยวิธีอื่นเด้อ ปลดด้วยหน้าอันตราย https://t.co/Q6tHYPsh4W,couldubemyboo,2874,307,bubbleg♡̼,,,,
1125503945236013056,Mon May 06 20:53:46 +0000 2019,"💡 Samsung Galaxy S10 Smartphone, Display 6.1"", 128 GB Espandibili, Dual SIM, Black [Versione Italiana]
🔗… https://t.co/CeVJgeQd9L",robo_deals,21,59,Robo.Deals,,,,
1125503961144774656,Mon May 06 20:53:49 +0000 2019,RT @iannnnn: ใครใช้ S10 ก็ให้เลือกปลดล็อกหน้าจอด้วยวิธีอื่นเด้อ ปลดด้วยหน้าอันตราย https://t.co/Q6tHYPsh4W,PORTY_CW,990,309,ᴄʜᴀᴇᴡɪɴɢ🐨 ©,,,,
1125504064278683650,Mon May 06 20:54:14 +0000 2019,Lifelong iPhone User Switches To The Galaxy S10 https://t.co/AfbfLXTzh3 https://t.co/LSqAhrI42H,awesometech3,15,155,Tech-Insider,,,,
1125504091105443842,Mon May 06 20:54:20 +0000 2019,RT @johnwinyu: จริงปะนิ??? https://t.co/xJuR5Vjlrx,Poonina08,8,38,nina,,,,
1125504240703741952,Mon May 06 20:54:56 +0000 2019,@UniverseIce I'm happy with the standard size S10. I have small hands for a man 🥺,AndroidFixation,75,31,AndroidFixation,,,,
1125504407481634816,Mon May 06 20:55:36 +0000 2019,@yayayaras Jadi S10 apa P30 nih ka?,cotebakalt,64,648,cobatebak,,,,
1125504464901824513,Mon May 06 20:55:49 +0000 2019,"O s10 é mttttt boom juro, que camera maravilhosaaa! Melhor coisa q comprei, acabou pra vc Apple",Tamy_Ccosta,81,268,Covey,,,,
1125504499676778497,Mon May 06 20:55:58 +0000 2019,"RT @UniverseIce: I experienced the Galaxy S10 5G, a bigger screen, a bigger battery, and heavier. https://t.co/LvEJNBnmGV",suleimanabutu,356,379,Abutu,,,,
1125504562029367297,Mon May 06 20:56:13 +0000 2019,"@ethaniveson @dbrand Hey, can you please give me an exclusive fortnite skin? It's free and only for who bought the Galaxy s10",Jv4xbox,9,34,João_Vítor,,,,
1125504581402652673,Mon May 06 20:56:17 +0000 2019,"RT @litGaws: Giveaway 

IPhone XS Max and Samsung S10

Rules:
-Retweet
-Activate my Notifications 
-Like

🏁Ends in 4 Days🏁 https://t.co/yGY…",jjastyna,39,51,Dia,,,,
1125504601728454658,Mon May 06 20:56:22 +0000 2019,@lkonikGiveaways @FortniteGame Don’t fall for this. There is no code for the Ikonik skin. You simply have to have t… https://t.co/85xxUNeSDT,GiovanniSchwar3,7,23,Giovanni Schwartz,,,,
1125504614118375424,Mon May 06 20:56:25 +0000 2019,"@ernestomoza @sturko @Pacman933 @Firdous0302 @RahatSharma20 @oneplus Hey, can you please give me an exclusive fortn… https://t.co/tzHcugc5R4",Jv4xbox,9,34,João_Vítor,,,,
1125504642400624640,Mon May 06 20:56:32 +0000 2019,RT @__Tainaraa: a duvida q eu gostaria de ter: https://t.co/P34o0Gg4ZD,CarlaVi10495797,305,343,xuxu,,,,
1125504682414178304,Mon May 06 20:56:41 +0000 2019,El peruano me pregunta que regalo te gustaría?? Y yo por allá el Samsung s10 sería genial 😉😉,19melany1,59,65,cachetes 13/08 💙❤💙,,,,
1125504700269203457,Mon May 06 20:56:46 +0000 2019,"RT @litGaws: Giveaway 

IPhone XS Max and Samsung S10

Rules:
-Retweet
-Activate my Notifications 
-Like

🏁Ends in 4 Days🏁 https://t.co/yGY…",yoongimin_al,163,265,Minnesuga💜,,,,
1125504830783361024,Mon May 06 20:57:17 +0000 2019,"What is the Enjin-Samsung Partnership? Well I just went to my T mobile store and looked at a Samsung S10, and insta… https://t.co/XIsCTW2WF4",da_yve,137,405,Krypto-Knight,,,,
1125504880028803074,Mon May 06 20:57:28 +0000 2019,"@ThaparIndia team participated on fb #GharKharidnaIsAStruggle 
@ThaparIndia 

join guys and do participate and you… https://t.co/V5mPBpSrjc",kapil_vinayak_,538,1175,kapil vinayak,,,,
1125505013353050112,Mon May 06 20:58:00 +0000 2019,Ross saying “i’m fine” in s10 e2 is a whole ass MOOS,4ryana,274,194,ary,,,,
1125505073818275841,Mon May 06 20:58:15 +0000 2019,超音波式指紋センサーを画面に内蔵、ライバルも称賛する「ちょうどいい」Galaxy S10+ #指紋センサー #パンチホール #OLED #エレクトロニクス #モバイル https://t.co/KE9pvg1Mly,nikkeibpITpro,53678,39405,日経 xTECH IT,,,,
1125505116902023173,Mon May 06 20:58:25 +0000 2019,Guys should I stoo by Best Buy after work and throw down $700 plus tax for an S10?,Chatothebear,74,268,Eduardo Herrera,,,,
1125505133163401218,Mon May 06 20:58:29 +0000 2019,Ross saying “im fine” in s10 e2 is a whole ass MOOD,4ryana,274,194,ary,,,,
1125505223554822144,Mon May 06 20:58:50 +0000 2019,@StormBlade21 @iTdm_Ink I think I'm going S10+,K0ALAF13D,483,413,UNK Valiant,,,,
1125505247474962432,Mon May 06 20:58:56 +0000 2019,"RT @litGaws: Rules to get a Free IPhone Xs or Samsung S10:

-Have the money on Paypal ready
(America 20$ / Europe 15$ / Afrika and Asia 20$…",lagahit_clark,1,31,Clark Lagahit,,,,
1125505265644732416,Mon May 06 20:59:00 +0000 2019,"RT @UniverseIce: I experienced the Galaxy S10 5G, a bigger screen, a bigger battery, and heavier. https://t.co/LvEJNBnmGV",LucianoG2901,696,896,Luciano Guerrero G.,,,,
1125505269541277697,Mon May 06 20:59:01 +0000 2019,VOCE PODE GANHAR UM SAMSUNG GALAXY S10 PLUS https://t.co/W6cnbX1yaU,sergioguto2,124,140,Sérgio Augusto,,,,
1125505296468570112,Mon May 06 20:59:08 +0000 2019,That juicy VG recognition :),XenoTekOfficial,13166,396,XΞNOTΞK,,,,
1125505328877936640,Mon May 06 20:59:15 +0000 2019,Guys should I stoo by Best Buy after work and throw down $700 plus tax for an S10?,Chatothebear,74,268,Eduardo Herrera,,,,
1125505374566658048,Mon May 06 20:59:26 +0000 2019,RT @ScrubbingKC: Walk-behind sweeper demo season is here! Are you still pushing a broom around? @Tennant Company S10 walk behind sweeper ht…,OfficePro5,213,303,OfficePro,,,,
1125505426102128648,Mon May 06 20:59:39 +0000 2019,"RT @UniverseIce: The accurate news from China, OnePlus 7 Pro display confirmed to support HDR10+, this is the second HDR10+ standard mobile…",samizami78,157,391,Engr Ali Zaman,,,,
1125505427716751361,Mon May 06 20:59:39 +0000 2019,"RT @domeglass1: @Rathient @SamsungMobileUS Thank you for sharing!
https://t.co/Q86BtItvHg",RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505438869479424,Mon May 06 20:59:42 +0000 2019,"RT @litGaws: Giveaway 

IPhone XS Max and Samsung S10

Rules:
-Retweet
-Activate my Notifications 
-Like

🏁Ends in 4 Days🏁 https://t.co/yGY…",Bramantyasetaa,28,46,Bram.,,,,
1125505466438541312,Mon May 06 20:59:48 +0000 2019,RT @whitestone_UK: Liked on YouTube: Whitestone Dome Glass for the Samsung Galaxy S10+ | Installation/Review https://t.co/e1Bz2MZLRQ https:…,RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505470079225857,Mon May 06 20:59:49 +0000 2019,RT @WhitestoneJapan: Liked on YouTube: Whitestone Dome Glass for the Samsung Galaxy S10+ | Installation/Review https://t.co/DkKTazwV0r http…,RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505476840452096,Mon May 06 20:59:51 +0000 2019,RT @Whitestone_DE: The Galaxy S10 makes the screen protector situation a bit complicated since the phone's ultrasonic fingerprint sensor wo…,RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505495786299399,Mon May 06 20:59:55 +0000 2019,isso do s10 carregar o outro s10 é palhaçada quem é rico pra comprar um s10 e ter amigo rico pra comprar um s10 tbm af,dcumarvel,1792,1609,"𝒍𝒐𝒉; 𝐭𝐡𝐚𝐧𝐤 𝐮, 𝐚𝐯𝐞𝐧𝐠𝐞𝐫𝐬 ⧗",,,,
1125505504200019968,Mon May 06 20:59:57 +0000 2019,Il se passe quoi si on charge un s10 avec un p30 en charge inversée ?,N0tASheep,6,21,Android 👌,,,,
1125505514463305728,Mon May 06 21:00:00 +0000 2019,RT @whitestonedome: ⭐️Galaxy S10 Dome Glass installation (FULL VER) ⭐️https://t.co/ziXwFp6piG @YouTube #WhitestoneDomeGlass #GalaxyS10 #Gal…,RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505517693149185,Mon May 06 21:00:00 +0000 2019,#سامسونج تكشف عن الأجيال الجديدة من هاتفها الذكي «Galaxy S10» https://t.co/nQFEPIf9px #ذاكرة,addafternet,46,0,منصة الدفتر العلمية,,,,
1125505529864912901,Mon May 06 21:00:03 +0000 2019,"Watch ""Best Glass Screen Protector for Samsung Galaxy S10 Plus - Hands Down"" on YouTube https://t.co/KaH5qOgjYE https://t.co/vh6R0OlwVj",whitestone_UK,410,3205,WhitestonedomeUK,,,,
1125505540627415040,Mon May 06 21:00:06 +0000 2019,"RT @domeglass1: @androidcentral @chunkynerd Thank you for sharing!
https://t.co/Q86BtItvHg",RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505567500324864,Mon May 06 21:00:12 +0000 2019,RT ScrubbingKC: Walk-behind sweeper demo season is here! Are you still pushing a broom around? Tennant Company S10 walk behind sweeper ht…,sbeungeun,1,0,dowoon,,,,
1125505578342670336,Mon May 06 21:00:15 +0000 2019,RT @whitestonedome: ⭐️Galaxy S10 Dome Glass installation (FULL VER) ⭐️https://t.co/ziXwFp6piG @YouTube #WhitestoneDomeGlass #GalaxyS10 #Gal…,RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505584785182721,Mon May 06 21:00:16 +0000 2019,"o Toninho tirou foto do povo fumando na porta da escola hoje, chamou a polícia, duas S10, achamos que ia rolar mó e… https://t.co/gqtdtlGBYY",najulia_cam,139,329,futura presidenta,,,,
1125505589298089985,Mon May 06 21:00:18 +0000 2019,RT @whitestone_UK: Whitestone Dome Glass review by Unbox Therapy #whitestonedome #screenprotector #screen #cracked #Galaxy #S10 #iPhone #ap…,RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505593223966720,Mon May 06 21:00:18 +0000 2019,"RT @domeglass1: @gsmarena_com Thank you for sharing!
https://t.co/Q86BtItvHg",RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505600631263232,Mon May 06 21:00:20 +0000 2019,@bilibioagro @Apple Felipe no galaxy s10 tem um personagem de um jogo exclusivo voce poderia resgatar ele para mim… https://t.co/x9XBA7SIHm,LucasRomualdo20,0,2,Lucas Romualdo,,,,
1125505615877423105,Mon May 06 21:00:24 +0000 2019,RT @Whitestone_DE: Best Tempered Glass Screen Protector for Samsung Galaxy S10/S10+ https://t.co/jQ0JB9CoDN #WhitestoneDomeGlass #galaxys10…,RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505617731317760,Mon May 06 21:00:24 +0000 2019,"RT @WhitestoneJapan: Whitestone Dome Glass Installation For The Samsung Galaxy S10! MUST HAVE! https://t.co/JnDVg9qAsL via @YouTube
If you…",RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505639277400064,Mon May 06 21:00:29 +0000 2019,"RT @domeglass1: @UniverseIce Thank you for sharing!
https://t.co/Q86BtItvHg",RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505644671324160,Mon May 06 21:00:31 +0000 2019,"RT @domeglass1: @Slashleaks Thank you for sharing!
https://t.co/Q86BtItvHg",RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505672332734464,Mon May 06 21:00:37 +0000 2019,RT @whitestonedome: 【ITmedia NEWS】韓国Whitestoneの保護ガラス「Dome Glass」の貼り付け方法がユニーク #whitestonedome #screenprotector #screen #cracked #Galaxy #S10…,RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505671728910336,Mon May 06 21:00:37 +0000 2019,Galaxy S10 5G pega fogo e Samsung diz que culpa não foi do aparelho. SAIBA MAIS! https://t.co/UK8Nbaq7sY https://t.co/qMqiNzVFyN,reporterbeto,147,151,BetoRibeiroRepórter,,,,
1125505690619895808,Mon May 06 21:00:42 +0000 2019,RT @whitestone_UK: Is this insane $50 Pixel 2 XL screen protector worth it? #whitestonedome #screenprotector #screen #cracked #Galaxy #S10…,RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505695938424835,Mon May 06 21:00:43 +0000 2019,@alfrebusta @nicolasfischman @SupraPixel Pregunte en el grupo de Facebook de suprapixel y las opiniones fueron 60/4… https://t.co/YPR015WFOi,skeritooo,29,272,Skeritooo,,,,
1125505716242927616,Mon May 06 21:00:48 +0000 2019,RT @Whitestone_DE: Whitestone Dome claims to be the only glass screen protector compatible w/ Galaxy S10's ultrasonic fingerprint sensor ht…,RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505716960129024,Mon May 06 21:00:48 +0000 2019,RT @WhitestoneChina: Samsung Galaxy S10+ Best Tempered Glass Screen Protector! Whitestone Dome https://t.co/WZjNDiNAiX #WhitestoneDomeGlass…,RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505753278664706,Mon May 06 21:00:57 +0000 2019,"RT @litGaws: 🔥GIVEAWAY🤩

📱IPhone XS Max
📱Samsung S10+
📱Huawei P30 Pro

Rules:
💥Retweet
💥Like
💥Activate my Notifications(Proof)

🏁Ends in 2…",jschvn,135,175,J,,,,
1125505780554145792,Mon May 06 21:01:03 +0000 2019,"RT @domeglass1: @gsmarena_com Thank you for sharing!
https://t.co/Q86BtItvHg",RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505811097120768,Mon May 06 21:01:10 +0000 2019,"RT @domeglass1: @docomo_babachou Thank you for sharing!
https://t.co/Q86BtItvHg",RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505814892957696,Mon May 06 21:01:11 +0000 2019,"RT @domeglass1: @Silverhlodi14 @SamsungMobileSA Thank you for sharing!
https://t.co/Q86BtItvHg",RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505837756141569,Mon May 06 21:01:17 +0000 2019,"RT @domeglass1: @OnePlus_USA Thank you for sharing!
https://t.co/Q86BtItvHg",RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505845511446528,Mon May 06 21:01:19 +0000 2019,"RT @domeglass1: @AndroidPolice Thank you for sharing!
https://t.co/Q86BtItvHg",RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505868915568640,Mon May 06 21:01:24 +0000 2019,"RT @domeglass1: @twandroid Thank you for sharing!
https://t.co/Q86BtItvHg",RyanKim180611,86,9,🍓Ryan Kim,,,,
1125505886120595461,Mon May 06 21:01:28 +0000 2019,"RT @domeglass1: @DShonkawagoe Thank you for sharing!
https://t.co/Q86BtItvHg",RyanKim180611,86,9,🍓Ryan Kim,,,,
